,active_05,dead_05,symptoms_median,symptoms_05,symptoms_75,active_25,immune_median,hospitalized_05,icu_25,hospitalized_75,infectious_05,active_75,date,susceptible_75,hospitalized_median,hospitalized_25,infectious_25,active_95,dead_median,infectious_median,active_median,infectious_75,susceptible_median,immune_05,susceptible_25,immune_25,dead_95,symptoms_95,icu_05,infectious_95,dead_75,icu_95,icu_median,susceptible_05,dead_25,icu_75,immune_75,immune_95,hospitalized_95,symptoms_25,susceptible_95
12,0.0,0.0,4605.0,0.0,5894.25,14884.5,5129.0,0.0,25.0,199.0,0.0,25840.25,2020-03-24,2029490.25,137.0,91.0,3487.5,44833.24999999997,4.0,5131.5,19609.5,7491.25,2024487.0,0.0,2016042.25,3963.75,13.0,8586.249999999993,0.0,14439.999999999982,7.0,110.0,37.0,0.0,2.0,57.0,6626.0,10494.299999999992,390.04999999999995,3697.25,2034218.7
13,0.0,0.0,5689.0,0.0,7305.75,18164.25,6280.5,0.0,33.0,264.0,0.0,32219.75,2020-03-25,2025780.75,177.5,112.75,4456.0,56201.19999999999,6.0,6469.0,24201.0,9415.25,2019658.5,0.0,2008360.0,4857.5,16.049999999999955,11211.049999999994,0.0,19201.89999999997,9.0,145.04999999999995,48.5,0.0,3.0,74.0,8249.25,13681.249999999998,517.4499999999996,4532.0,2031731.3
14,0.0,0.0,7065.0,0.0,9185.0,22206.75,7755.0,0.0,42.0,344.75,0.0,40510.25,2020-03-26,2020832.5,230.5,146.75,5613.25,72903.2,7.0,8152.5,29781.5,11764.75,2013373.0,0.0,1998327.5,5877.25,21.0,14756.799999999992,0.0,25742.84999999999,12.0,195.04999999999995,64.5,0.0,4.0,97.5,10429.0,17599.05,687.1999999999989,5531.75,2028589.15
15,0.0,0.0,8757.0,0.0,11637.5,27325.0,9618.5,0.0,53.0,444.75,0.0,51465.75,2020-03-27,2015050.75,294.5,187.0,6960.75,94366.74999999987,10.0,10059.5,37051.5,14475.25,2005178.5,0.0,1986532.75,7129.5,28.049999999999955,19153.149999999983,0.0,32721.84999999993,16.0,270.0999999999999,79.5,0.0,6.0,126.0,13097.25,23488.499999999996,945.0999999999999,6757.5,2024319.4500000002
16,0.0,0.0,10881.0,0.0,14590.0,33603.0,11761.0,0.0,68.75,573.5,0.0,64892.5,2020-03-28,2007677.0,374.5,234.0,8572.25,124501.74999999991,13.5,12613.5,45712.5,17993.25,1994604.5,0.0,1970836.25,8734.0,38.0,25492.349999999988,0.0,42855.24999999995,21.0,361.14999999999986,102.5,0.0,7.75,163.25,16424.25,31012.149999999994,1246.1499999999999,8244.0,2019961.35
17,0.0,0.0,13565.5,0.0,18297.5,40626.75,14675.0,0.0,86.0,723.25,0.0,81462.0,2020-03-29,1998591.25,478.0,293.75,10917.25,163226.94999999984,17.5,15716.0,56670.5,22228.0,1982060.0,0.0,1950308.5,10675.75,51.0,33398.79999999993,0.0,59562.74999999996,28.0,465.0999999999999,132.0,0.0,10.0,205.25,20566.5,40970.49999999996,1627.1499999999999,10157.75,2014275.6
18,0.0,0.0,16889.0,0.0,23111.25,49627.25,18165.0,0.0,105.0,938.0,0.0,101652.0,2020-03-30,1987837.0,588.0,363.25,13573.0,217198.9999999998,23.0,19925.5,70410.5,28234.0,1967224.0,0.0,1925018.75,12978.0,63.049999999999955,45281.19999999998,0.0,74448.69999999997,37.0,618.0999999999999,164.0,0.0,13.75,262.25,25706.0,54237.64999999995,2145.449999999998,12530.5,2007791.85
19,0.0,0.0,20977.5,0.0,29501.5,61022.75,22330.0,0.0,130.0,1191.5,0.0,128147.0,2020-03-31,1974987.5,740.0,456.0,16911.75,277812.6499999995,30.0,24628.0,87297.0,36064.25,1947582.5,0.0,1895955.5,15913.5,84.29999999999973,59523.84999999992,0.0,96568.99999999997,50.0,808.8999999999992,208.0,0.0,18.0,333.25,32177.0,71012.19999999998,2787.299999999993,15350.75,2000173.95
20,0.0,0.0,25770.5,0.0,37094.5,74557.75,27709.0,0.0,159.0,1510.75,0.0,158875.0,2020-04-01,1959253.25,929.5,555.0,20981.25,359024.6999999996,39.5,30350.0,107761.5,44989.25,1923734.0,0.0,1856371.0,19510.25,117.0,79199.34999999993,0.0,123203.09999999989,64.25,1063.9999999999982,261.0,0.0,23.0,428.25,41162.25,93780.54999999996,3683.4499999999903,18701.25,1991475.8
21,0.0,0.0,31741.5,0.0,46515.5,90918.5,34297.0,0.0,199.0,1942.5,0.0,199018.25,2020-04-02,1939593.0,1154.0,703.75,26017.0,442950.39999999903,49.5,37426.0,133714.5,55654.5,1894150.0,0.0,1808642.75,23785.25,159.0999999999999,101333.29999999987,0.0,160682.24999999997,85.0,1379.2499999999998,326.5,0.0,30.0,545.0,51837.75,124563.49999999999,4762.899999999998,23029.75,1979634.75
22,0.0,0.0,39613.5,0.0,58948.25,110097.5,42465.5,0.0,242.0,2472.25,0.0,249158.0,2020-04-03,1916247.5,1429.0,875.25,32144.25,552350.599999999,64.0,46033.5,164078.5,68434.25,1859927.5,0.0,1750777.0,28976.25,210.04999999999995,131526.3499999999,0.0,205867.59999999992,108.25,1753.7499999999993,404.5,0.0,38.75,693.25,65470.0,165265.75,6043.449999999993,28178.25,1965161.85
23,0.0,0.0,49061.0,0.0,74333.0,134125.75,53528.0,0.0,295.0,3128.5,0.0,308232.75,2020-04-04,1888081.25,1768.5,1085.75,39004.25,682738.1499999998,81.0,56710.0,200681.0,84897.5,1818518.5,0.0,1683435.0,35438.75,273.2499999999998,172333.39999999994,0.0,255998.4999999999,139.25,2225.1499999999987,500.5,0.0,50.0,875.25,83285.25,218138.24999999997,7833.549999999997,34034.75,1947978.8499999999
24,0.0,0.0,60805.5,0.0,93491.5,161416.0,66933.0,0.0,360.0,3926.25,0.0,376064.75,2020-04-05,1853828.75,2223.5,1305.25,47107.25,822092.2499999998,105.0,69061.5,244485.5,104103.0,1768268.5,0.0,1601589.75,43257.5,365.04999999999995,220010.2499999998,0.0,308222.3499999998,180.25,2818.2499999999973,616.5,0.0,63.0,1107.0,104674.0,283957.39999999997,10059.449999999988,41336.25,1931279.8
25,0.0,0.0,75465.5,0.0,117634.5,195415.25,82783.5,0.0,436.0,5026.25,0.0,451487.25,2020-04-06,1812852.0,2761.5,1601.5,57898.25,961062.6499999999,132.0,83991.5,293247.5,127116.75,1710835.5,0.0,1511188.0,52899.25,480.2499999999998,272851.1499999999,0.0,364782.0499999998,234.75,3585.1499999999996,760.0,0.0,80.0,1378.25,132261.0,365484.84999999986,12556.799999999974,50268.75,1908492.8
